date,dengue_cases,search_dengue,search_dengue_symptoms,daily_rainfall_total_mm,mean_temp,max_temp,min_temp,mean_wind_speed_kmh,max_wind_speed_kmh
2014-04-13,244.0,23.843808749586184,27.35390004038409,4.728361976369494,27.955460078768347,32.534267812388116,24.932259219477263,6.388243823845327,30.74449874686717
2014-04-20,235.0,27.02298324953101,31.9128833804481,6.646496598639456,28.27231292517007,32.22581632653061,25.404659863945575,5.982142857142857,29.147517006802723
2014-04-27,282.0,28.61257049950342,27.35390004038409,6.235714285714286,28.110000000000003,32.56428571428572,25.377142857142854,5.776428571428572,31.435000000000002
2014-05-04,251.0,20.66463424964136,34.19237505048011,4.508157894736842,28.861015037593983,32.4424060150376,26.15642857142857,6.193421052631579,28.593796992481202
2014-05-11,261.0,22.25422149961377,29.633391710416095,5.323571428571428,28.854661654135334,32.96041353383459,26.2903007518797,6.113308270676692,28.259248120300754
2014-05-18,291.0,22.25422149961377,36.47186672051212,12.047255639097743,28.381691729323308,31.349398496240603,25.392105263157895,6.4695112781954895,33.141917293233085
2014-05-25,427.0,30.20215774947583,43.31034173060814,7.297593984962406,28.11766917293233,31.969736842105267,24.981616541353382,6.339924812030075,29.42654135338346
2014-06-01,456.0,27.02298324953101,36.47186672051212,6.47703007518797,28.50845864661654,31.887556390977444,25.64890977443609,6.658458646616542,30.037669172932333
2014-06-08,458.0,31.791744999448245,34.19237505048011,6.695,28.437857142857144,31.35357142857143,26.179285714285715,7.195714285714287,31.43642857142857
2014-06-15,506.0,38.15009399933789,47.869325070672154,4.031691729323308,29.285225563909773,32.732593984962406,26.146578947368422,7.1294736842105255,35.183684210526316
2014-06-22,550.0,33.38133224942066,34.19237505048011,3.0918367346938775,29.85860544217687,33.17044217687074,26.83030612244898,8.176836734693877,31.167142857142856
2014-06-29,671.0,39.73968124931031,56.98729175080018,3.69,28.851020408163265,31.816632653061223,25.6415306122449,7.1798979591836725,32.3945918367347
2014-07-06,888.0,61.99390274892408,91.17966680128028,7.326691729323308,28.2165037593985,31.176165413533834,25.429924812030077,6.757218045112781,32.20996240601504
2014-07-13,818.0,47.68761749917237,75.22322511105624,11.090714285714286,28.170714285714286,31.26928571428571,24.782857142857143,7.780714285714287,35.63142857142857
2014-07-20,744.0,57.22514099900684,84.34119179118427,1.6683834586466166,29.194736842105264,32.17812030075188,26.66703007518797,7.9573684210526325,29.807481203007516
2014-07-27,633.0,39.73968124931031,66.1052584309282,3.1250000000000004,29.46142857142857,32.517857142857146,26.82785714285714,9.184285714285712,33.15071428571429
2014-08-03,484.0,41.32926849928272,52.428308410736165,7.7850375939849625,28.187218045112783,31.191616541353387,25.36533834586466,8.010827067669172,35.71218045112782
2014-08-10,545.0,41.32926849928272,31.9128833804481,4.512406015037594,27.875075187969923,30.63984962406015,25.36657894736842,8.52203007518797,36.20255639097745
2014-08-17,438.0,38.15009399933789,75.22322511105624,7.654097744360903,27.24578947368421,29.77278195488722,25.094323308270678,7.271954887218045,29.90338345864662
2014-08-24,418.0,30.20215774947583,43.31034173060814,4.284544695071011,28.005221386800336,31.55033416875522,25.61783625730994,7.496449456975773,33.12456140350877
2014-08-31,367.0,25.433395999558595,36.47186672051212,11.216624895572265,27.015538847117796,30.418880534670006,24.079949874686715,6.468212197159565,33.687426900584796
2014-09-07,339.0,27.02298324953101,34.19237505048011,6.006934001670844,27.991645781119466,31.67013366750209,24.713408521303258,7.45952380952381,32.300208855472015
2014-09-14,362.0,27.02298324953101,18.23593336025606,2.8203007518796994,28.484210526315792,31.806766917293235,25.86766917293233,8.296992481203008,30.76015037593985
2014-09-21,396.0,19.075046999668945,27.35390004038409,3.719883040935673,28.672639933166245,32.18939014202172,26.106641604010026,8.858395989974937,33.85029239766082
2014-09-28,344.0,28.61257049950342,20.515425030288064,4.718045112781955,28.588930659983287,32.36136173767753,25.697786131996658,8.054761904761905,31.460651629072682
2014-10-05,339.0,20.66463424964136,29.633391710416095,3.5007518796992483,28.675981620718463,31.9843776106934,26.019423558897245,8.003675856307435,29.342147034252296
2014-10-12,278.0,19.075046999668945,22.79491670032007,0.04728487886382623,29.033249791144527,32.45179615705931,26.739933166248957,7.791520467836257,27.408228905597326
2014-10-19,297.0,22.25422149961377,22.79491670032007,5.7633876357560565,28.111992481203007,32.25275271512113,25.50330827067669,6.151073517126148,29.498659147869677
2014-10-26,213.0,22.25422149961377,29.633391710416095,2.981507936507936,28.318968253968254,32.000079365079365,25.50547619047619,6.205555555555556,26.02
2014-11-02,186.0,14.30628524975171,20.515425030288064,5.967631578947368,28.48172932330827,32.51259398496241,25.578533834586466,6.124285714285714,28.763195488721806
2014-11-09,168.0,19.075046999668945,15.95644169022405,13.56015037593985,27.906015037593985,32.14736842105263,24.77218045112782,6.752631578947368,33.169924812030075
2014-11-16,158.0,15.895872499724122,20.515425030288064,11.121219715956558,27.10325814536341,31.58880534670008,24.490058479532163,5.739598997493734,34.05701754385965
2014-11-23,149.0,19.075046999668945,31.9128833804481,7.814285714285714,27.046616541353384,31.212030075187972,24.896992481203007,5.55187969924812,28.401503759398498
2014-11-30,162.0,17.485459749696535,18.23593336025606,10.700039313971203,27.406978229888445,31.63926237161531,24.791653152489065,5.655086245024326,30.276293675364883
2014-12-07,212.0,19.075046999668945,36.47186672051212,12.733195734434124,27.417703572657132,31.079723819352303,24.27746326600816,6.214892623716153,33.32045309351811
2014-12-14,177.0,15.895872499724122,27.35390004038409,5.91436925647452,27.736048454469508,31.777903091060985,25.089139515455308,8.130952380952381,31.831662489557225
2014-12-21,198.0,14.30628524975171,25.07440837035208,15.709147869674185,26.765914786967418,30.68575605680869,24.594026733500417,7.155847953216374,32.728780284043445
2014-12-28,188.0,17.485459749696535,22.79491670032007,14.06064425770308,26.321615312791785,29.929971988795522,24.461951447245564,6.600840336134453,28.442016806722688
2015-01-04,158.0,18.85601206352675,27.845002549166015,0.7335839598997493,26.432748538011698,29.261319966583123,24.47080200501253,10.174018379281536,33.931203007518796
2015-01-04,256.0,18.85601206352675,27.845002549166015,0.7335839598997493,26.432748538011698,29.261319966583123,24.47080200501253,10.174018379281536,33.931203007518796
2015-01-11,228.0,20.57019497839282,23.312095157441313,9.37293233082707,26.442857142857143,30.554887218045113,24.274436090225567,8.055639097744361,29.568421052631578
2015-01-18,237.0,15.427646233794617,22.6645369586235,0.06466165413533835,27.26766917293233,31.421804511278197,24.599999999999998,12.3390977443609,36.68947368421052
2015-01-25,259.0,19.42740636848211,25.254769753894756,2.8060150375939847,26.730075187969927,30.645864661654137,24.41578947368421,12.01954887218045,35.369172932330834
2015-02-01,212.0,13.142069013973192,21.369420560987873,0.10849624060150376,26.988609022556393,31.116842105263157,24.48785714285714,10.926428571428572,34.4690977443609
2015-02-08,173.0,13.142069013973192,18.1316295668988,2.608843537414966,26.217687074829932,29.446938775510205,24.133333333333333,11.322448979591838,37.66326530612245
2015-02-15,99.0,11.427886099107123,12.303605777538472,0.0,26.70454708199069,31.418438954529183,23.408664518438957,14.705513784461155,37.751414249910496
2015-02-22,172.0,15.427646233794617,25.254769753894756,3.6564625850340136,27.289149659863945,31.994251700680273,24.393945578231293,11.136530612244899,34.32054421768707
2015-03-01,189.0,13.713463318928548,17.484071368080986,2.2558503401360546,27.72051020408163,32.41462585034014,24.538503401360543,10.515884353741496,33.78738095238095
2015-03-08,110.0,19.42740636848211,19.42674596453443,3.020408163265306,27.91292517006803,32.78843537414966,24.94489795918367,8.579591836734695,30.8108843537415
2015-03-15,91.0,14.284857623883903,21.369420560987873,6.483707482993197,27.293877551020408,31.499115646258502,24.66748299319728,9.214557823129253,34.52489795918367
2015-03-22,129.0,13.713463318928548,6.475581988178143,7.246938775510204,28.070748299319728,32.68299319727891,25.324489795918367,7.828571428571428,30.163945578231296
2015-03-29,90.0,13.142069013973192,9.0658147834494,3.89578231292517,28.267278911564627,31.865408163265304,25.79809523809524,10.010102040816326,35.5624149659864
2015-04-05,107.0,17.713223453616042,13.5987221751741,9.22765306122449,27.728979591836737,32.088197278911565,25.172448979591838,6.54374149659864,32.20061224489796
2015-04-12,137.0,14.284857623883903,12.303605777538472,3.1714285714285713,28.62,32.87285714285714,26.103571428571428,7.956428571428572,31.041428571428572
2015-04-19,113.0,18.284617758571397,19.42674596453443,3.1864285714285714,28.993571428571432,33.09285714285714,26.018571428571427,8.337142857142856,30.92142857142857
2015-04-26,120.0,14.284857623883903,7.7706983858137715,9.197142857142856,27.915,32.89214285714286,24.982142857142858,6.423571428571428,33.19428571428572
2015-05-03,135.0,14.85625192883926,14.89383857280973,15.548401360544217,27.656802721088436,31.678843537414966,24.813605442176872,5.9819047619047625,31.26517006802721
2015-05-10,157.0,19.42740636848211,25.90232795271257,3.191917293233083,28.73796992481203,32.37157894736843,26.16169172932331,7.2250000000000005,28.99124060150376
2015-05-17,109.0,16.57043484370533,29.78767714561946,5.079285714285715,28.760714285714283,32.17285714285715,26.407142857142855,7.162142857142858,29.74642857142857
2015-05-24,178.0,18.85601206352675,19.42674596453443,6.653947368421052,28.522932330827068,31.68278195488722,26.148609022556393,7.022218045112782,29.478233082706765
2015-05-31,151.0,18.85601206352675,20.07430416335224,1.6535714285714285,29.105,32.732142857142854,26.657142857142855,7.947857142857143,29.895714285714284
2015-06-07,192.0,18.284617758571397,23.312095157441313,3.8738775510204086,28.75200680272109,32.812789115646254,25.974285714285713,6.772925170068027,28.396496598639455
2015-06-14,207.0,20.57019497839282,18.1316295668988,6.301904761904761,27.843741496598643,30.72122448979592,25.56255102040816,7.265544217687075,31.725272108843537
2015-06-21,240.0,23.4271665031696,39.50105012788667,1.6873129251700683,28.707721088435374,31.46105442176871,26.412482993197276,8.394353741496598,30.088231292517005
2015-06-28,242.0,21.712983588303533,20.721862362170057,0.17346938775510207,29.758503401360542,32.69591836734694,27.653061224489797,10.22925170068027,30.383673469387755
2015-07-05,272.0,21.712983588303533,17.484071368080986,3.3660204081632656,28.944897959183674,31.796632653061227,25.97340136054422,8.659897959183674,33.846496598639455
